num,question,answer,filename,
42,"養生的具體要求在保全人的精氣神，下列何者不是從神養生的方法？
(A) 恬惔虛無，精神內守 (B) 志閑而少欲，心安而不懼
(C) 辯列星辰，逆從陰陽 (D) 高下不相慕",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
43,"下列有關氣血津液之敘述，何者錯誤？
(A) 人臥血歸於肝
(B) 善治血者，不求之有形之血，而求之無形之氣
(C) 當歸補血湯，從補無形之氣著手，以達陽生陰長
(D) 對神的影響，津液勝於氣血",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
44,"「滋臟腑，安神魂，潤顏色」，是下列何者的生理功能？
(A) 氣 (B) 血 (C) 精 (D) 津液",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
45,"下列何者是營氣的主要生理功能？
(A) 調節腠理開合 (B) 溫養臟腑 (C) 護衛肌表 (D) 化生血液",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
46,"《靈樞．天年》認為人至二十歲，血氣始盛，肌肉方長，故喜歡：
(A) 趨 (B) 走 (C) 步 (D) 坐",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
47,"下列關於血與津液的敘述，何者錯誤？
(A) 大汗、大吐、大瀉下、久痢脫液，脈外津液嚴重不足，血量就會減少
(B) 奪血者無汗，奪汗者無血
(C) 亡血家不可發汗
(D) 血行脈中，津液和衛氣相同行於脈外",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
48,"關於津液的敘述，下列何者錯誤？
(A) 津液的生成輸布與排泄，以脾肺腎三臟所主，與肝無關
(B) 津液輸布於全身的通道，則是三焦
(C) 津液的運行，全靠氣的推動，氣行津行，氣滯則津停
(D) 脾主為胃行其津液",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
49,"17 歲陳同學踢足球導致內踝上五寸之右小腿脛骨內前緣瘀傷，依經絡循行理論，治療時應取下列何
經最適宜？
(A) 肝 (B) 脾 (C) 腎 (D) 膽",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
50,"依據《靈樞．營氣》，與營氣循行次第有關的奇經，為下列何者？
(A) 督脈 (B) 陰蹻脈 (C) 陽維脈 (D) 衝脈",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
51,"下列何者並非瘀血證的特點？
(A) 產生肌膚甲錯 (B) 產生出血症狀 (C) 在體表形成腫瘍 (D) 酸痛移走不定",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
52,"依據《靈樞．經脈》的描述，足太陰脾經有問題時會出現下列那些臨床表現？
(A) 舌根強硬，吃東西會嘔吐，胃脘處疼痛，腹脹，容易噯氣
(B) 齒痛，頸腫
(C) 咽痛，頸前方腫，不可以回頭，肩膀和上臂好像被拔折似的不舒服
(D) 肺脹滿，喘咳，缺盆中痛
代號：1112
頁次：6－5",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
53,"下列何者不是「奇經八脈」的生理功能？
(A) 進一步密切聯繫十二經脈 (B) 連綴四肢百骸
(C) 調節十二經氣血 (D) 聯繫奇恒之腑",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
54,"下列何經脈循行有連接「目系」？
(A) 手少陰心經 (B) 手太陰肺經 (C) 足少陰腎經 (D) 足太陰脾經",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
55,"依據《素問．奇病論》，引起口甘的病機為何？
(A) 五味入口，藏於胃，肝為之行其精氣，津液在肺，故令人口甘
(B) 五味入口，藏於脾，腎為之行其精氣，津液在胃，故令人口甘
(C) 五味入口，藏於腎，肝為之行其精氣，津液在腎，故令人口甘
(D) 五味入口，藏於胃，脾為之行其精氣，津液在脾，故令人口甘",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
56,"依據《靈樞．營氣》的描述，有關營氣循行次第，下列敘述何者正確？
(A) 足太陰脾經→足陽明胃經 (B) 手太陽小腸經→手少陰心經
(C) 手少陽三焦經→足少陽膽經 (D) 足少陰腎經→足太陽膀胱經",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
57,"依據《靈樞．經脈》記載，下列何經脈的病證「是主液所生病者」？
(A) 足太陰之脈 (B) 手少陽之脈 (C) 足太陽之脈 (D) 手太陽之脈",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
58,"《難經．二十九難》所記載奇經八脈之為病，「腹滿，腰溶溶若坐水中」的是：
(A) 陰蹻 (B) 陰維 (C) 衝脈 (D) 帶脈",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
59,"十二經脈中，手三陰循行在手臂中路的是：
(A) 肺經 (B) 心經 (C) 心包經 (D) 三焦經",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
60,"關於痰飲致病的特點，下列敘述何者錯誤？
(A) 痰在經絡筋骨，稱為梅核氣 (B) 痰濁上犯於頭，可見昏冒、眩暈
(C) 痰火擾心，則發癲狂 (D) 痰迷心竅，則神昏痴呆",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
61,"《素問．調經論》：「厥氣上逆，寒氣積於胸中而不瀉，不瀉則溫氣去，寒獨留，則血凝泣。」，
其所敘述的是下列何種病機？
(A) 陽虛外寒 (B) 陽虛內寒 (C) 陰盛內寒 (D) 陰盛外寒",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
62,"《素問．調經論》中有關陰虛生內熱之病因病機敘述，下列何者正確？
(A) 因勞倦過度，損傷脾胃，脾胃運化無力，升降不行，氣機阻滯而化熱所致
(B) 陰寒之氣，積於胸中而不瀉，則中上二焦之陽氣消而寒氣獨留於上
(C) 因寒邪客於肌表，衛陽鬱遏而發熱
(D) 因寒邪客於肌表，寒凝腠閉，宣發失司，衛氣不能達於體表而寒邪獨留",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
63,"下列關於寒邪之敘述，何者正確？
(A) 寒邪易傷陰液 (B) 寒性收引 (C) 寒多動血 (D) 寒性趨下",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
64,"下列有關《素問．生氣通天論》對於陰陽的敘述，何者錯誤？
(A) 陰者，藏精而起亟也 (B) 陽者，衛外而為固也
(C) 陰強不能密，陽氣乃絕 (D) 陽不勝其陰，則五臟氣爭，九竅不通",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
65,"關於六淫之中的火熱之邪，下列敘述何者正確？
(A) 火性黏滯 (B) 火熱易傷津 (C) 火性趨下 (D) 火多夾濕",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
66,"下列何者為傷於暑邪之症狀？
(A) 起居如驚，神氣乃浮 (B) 煩則喘喝，靜則多言 (C) 大筋緛短，小筋弛長 (D) 腫脹",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
67,"依據《素問．風論》，下列何者並非風邪中人之病機？
(A) 腠理開則寒 (B) 腠理閉則熱 (C) 其熱也，消肌肉 (D) 其寒也，目黃
代號：1112
頁次：6－6",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
68,"依據《靈樞．水脹》，「腸覃」之特點為何？
(A) 濕氣客於腸外 (B) 與營氣相搏 (C) 推之可移 (D) 月事不以時下",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
69,"依據《素問．厥論》，關於「熱厥」病機的敘述，下列何者正確？
(A) 陽氣衰於下 (B) 陰氣衰於下 (C) 陽氣衰於上 (D) 陰氣衰於上",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
70,"依據《素問．痹論》，對於「痹」之病因與分類，下列敘述何者正確？
(A) 風濕熱三氣雜至，合而為痹 (B) 風氣勝者為肌痹
(C) 寒氣勝者為骨痹 (D) 濕氣勝者為著痹",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
71,"關於「血燥」之病機，下列敘述何者正確？
(A) 血脈中的津液不足 (B) 多由於寒邪所傷 (C) 舌象易見瘀斑 (D) 有陽氣暴脫之危險",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
72,"下列何者為「陰虛」的病理表現？
(A) 易生表寒 (B) 易生內熱 (C) 溫化功能減弱 (D) 經久不癒，終累及脾",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
73,"關於《素問．熱論》「兩感於寒」的病機，下列敘述何者正確？
(A) 太陽經之邪未盡傳於陽明經謂之 (B) 表裏同病，內外俱傷謂之
(C) 太陽經證罷，直中太陰經謂之 (D) 太陽與少陽經證同時發病謂之",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
74,"情志抑鬱不暢，肝失疏泄，氣鬱化火。為下列何者之病機？
(A) 五志過極化火 (B) 邪鬱化火 (C) 陽氣過盛化火 (D) 陰虛火旺",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
75,"關於「喘」的病因病機，下列敘述何者錯誤？
(A) 因肺熱蘊盛，氣機壅阻所致 (B) 因肺腎兩虛，腎不納氣所致
(C) 因痰濁壅盛，肺失清肅，肺氣上逆為喘所致 (D) 因痰火化熱，肝火犯胃，胃氣不降所致",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
76,"關於內風與外風之敘述，下列何者錯誤？
(A) 內風是機體陽氣亢逆變動而形成的一種病理狀態
(B) 內風是由於氣血津液及臟腑等生理功能所引起的類似風邪致病的綜合性病機變化
(C) 腦血管意外性疾病（Cerebrovascularaccident）皆為外風所致
(D) 外風是指自然界風邪對人體的致病作用及機體的反應狀態而言",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
77,"關於引起血熱之病因病機，下列敘述何者錯誤？
(A) 外感寒邪，入裏化熱，傷及血分，可導致血熱
(B) 外感溫熱邪氣，入裏化熱，傷及血分，可導致血熱
(C) 情志鬱結，五志過極，鬱久化火，傷及血分，可導致血熱
(D) 腎陽不足，四肢厥冷，血脈不通，可導致血熱",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
78,"關於氣滯導致的病變，下列敘述何者錯誤？
(A) 因氣滯影響血液的運行，則可引起血瘀
(B) 因氣滯影響津液的運行，則可形成水濕、痰飲等病理產物
(C) 因氣滯於肝，則可引起腎中陽氣減弱
(D) 因氣滯於機體某一局部，則可引起局部的脹、滿或疼痛",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
79,"《素問．厥論》中有關熱厥的病機，下列敘述何者錯誤？
(A) 酒入於胃，則絡脈滿而經脈虛 (B) 數醉飽以入房，氣聚於脾中不得散
(C) 熱盛於中，故熱遍於身，內熱而溺赤 (D) 手足為之冷",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
80,"關於「心悸怔忡」的病因病機敘述，下列何者錯誤？
(A) 心陰、心血虧損，血不養心，心無所主，而悸動不安
(B) 因心火上炎，導致血熱而迫血妄行所致
(C) 因心陽、心氣虛損，血液運行無力所致
(D) 因痰瘀阻滯心脈，氣血運行不暢，心動失常所致",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
1,"下列關於醫家「張從正」的敘述，何者正確？
(A)著有《醫門法律》 (B)重視社會環境與精神因素等致病作用
(C)對於虛弱的病患，主張有攻無補 (D)於羅天益門下受業，後從劉守真學醫",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
2,"依《靈樞．水脹》，下列關於膚脹之敘述，何者正確？
(A)熱氣客於皮膚之間 (B)腹大身不腫 (C)按其腹，隨手而起 (D)腹色不變",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
3,"小兒熱痙攣屬於下列何種病機？
(A)血虛生風 (B)肝陽化風 (C)熱極生風 (D)陰虛動風",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
4,"依《素問．金匱真言論》，仲夏善病胸脇，長夏善病洞泄寒中，秋善病風瘧，冬善病何者？
(A)痹厥 (B)鼽衂 (C)石水 (D)黑膽",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
5,"下列有關亡陰證的敘述，何者錯誤？
(A)陰液大量耗損 (B)邪熱久留，煎灼陰液
(C)亡陰之後可迅速導致亡陽 (D)臨床表現為手足逆冷、脈微欲絕",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
6,"由於熱結腸胃、痰食壅滯，使得陽氣不能外達於表，因而產生肢冷、倦怠之現象為下列何種病機？
(A)真實假虛 (B)因虛致實 (C)正氣不足 (D)正邪相爭",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
7,"依據中醫藏象理論，下列何者不是心的生理功能？
(A)主血脈 (B)主神志 (C)為五臟六腑之大主 (D)主唾液",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
8,"依據中醫藏象理論，下列有關小腸的敘述，何者錯誤？
(A)主受盛 (B)主化物 (C)主腐熟水穀 (D)主泌別清濁",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
9,"下列醫學史著作之敘述，何者正確？
(A)王吉民與李約瑟於1932年，用英文合寫《中國醫史》一書
(B)秦伯未所著《醫學史綱》是我國第一部中西醫史合編的醫史著作
(C)李濤的《中國醫學源流論》由日人山本成之助譯成日文出版
(D)我國第一部系統的醫學史專著是陳邦賢的《中國醫學史》",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
10,"依據中醫藏象理論，下列與血有關的敘述，何者錯誤？
(A)肝藏血 (B)肺行血 (C)心主血 (D)脾統血",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
11,"依《素問．至真要大論》，諸氣膹鬱皆屬於何臟？
(A)心 (B)肝 (C)肺 (D)腎",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
12,"下列何者不是用來評估「脾」藏象生理活動的特點？
(A)排便是否有未消化的食物 (B)呼吸方式是否正常
(C)是否痰多或水腫 (D)是否體格削瘦、肌肉無力",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
13,"下列何者不是奇恒之腑？
(A)腦 (B)骨髓 (C)膽 (D)三焦",D,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
14,"《靈樞．本神》中提及人思慮的過程，下列敘述何者錯誤？
(A)用來辨識外來刺激的是「心」 (B)心中產生初步的意念是「意」
(C)將產生的意念長存記憶是「智」 (D)依據記憶而思考如何變通是「思」",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
15,"月經來潮的生理表現是下列那些臟腑與腎、女子胞及衝任二脈共同完成？
(A)心、脾、肝 (B)心、肺、脾 (C)心、肺、肝 (D)肺、脾、肝",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
16,"參與將食物化生成血的一連串藏象生理中，不包括下列何者？
(A)脾胃運化水穀 (B)肝藏血
(C)心變化水穀精微而赤為血 (D)水穀精微上輸於肺脈",B,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
17,"依《靈樞．海論》，所述人之四海，下列何者正確？
(A)胃者，氣之海 (B)膻中者，血之海 (C)衝脈者，十二經之海 (D)骨者，髓之海",C,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
18,"有關肝主藏血的生理作用，下列敘述何者正確？
(A)包括儲藏血液與調節血量兩方面 (B)因為藏血所以能制約肝陰
(C)生成血液然後儲藏 (D)將血液封藏於脈管之中運行
代號：1112
頁次：4－2",A,97-中醫基礎醫學(一)（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
